GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2017,2018,2019,2020,2021,2022
 "49007","Carbon, UT",7,CAGDP9,13,"321,327-339","   Durable goods manufacturing ","Thousands of chained 2017 dollars",27068,31543,34288,36039,40152,(D)
 "49007","Carbon, UT",7,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of chained 2017 dollars",5912,6639,7129,7345,5448,(D)
 "49007","Carbon, UT",7,CAGDP9,34,"42","  Wholesale trade ","Thousands of chained 2017 dollars",39450,39189,38193,39041,37907,34742
 "49007","Carbon, UT",7,CAGDP9,35,"44-45","  Retail trade ","Thousands of chained 2017 dollars",59758,63121,63930,67531,74925,65451
 "49007","Carbon, UT",7,CAGDP9,36,"48-49","  Transportation and warehousing ","Thousands of chained 2017 dollars",36807,45295,44910,31446,37375,40587
 "49007","Carbon, UT",7,CAGDP9,45,"51","  Information ","Thousands of chained 2017 dollars",4479,3756,5508,5905,4325,4727
 "49007","Carbon, UT",7,CAGDP9,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of chained 2017 dollars",151668,130096,152106,147346,133160,134799
 "49007","Carbon, UT",7,CAGDP9,51,"52","   Finance and insurance ","Thousands of chained 2017 dollars",12300,11851,12143,12878,12836,12567
 "49007","Carbon, UT",7,CAGDP9,56,"53","   Real estate and rental and leasing ","Thousands of chained 2017 dollars",139368,118204,140015,134477,120307,122240
 "49007","Carbon, UT",7,CAGDP9,59,"54,55,56","  Professional and business services ","Thousands of chained 2017 dollars",37987,38109,41000,39098,36599,37081
 "49007","Carbon, UT",7,CAGDP9,60,"54","   Professional, scientific, and technical services ","Thousands of chained 2017 dollars",15125,17596,17749,17011,(D),(D)
 "49007","Carbon, UT",7,CAGDP9,64,"55","   Management of companies and enterprises ","Thousands of chained 2017 dollars",3019,2463,5984,7321,(D),(D)
 "49007","Carbon, UT",7,CAGDP9,65,"56","   Administrative and support and waste management and remediation services ","Thousands of chained 2017 dollars",19844,18053,17461,15141,16192,16449
 "49007","Carbon, UT",7,CAGDP9,68,"61,62","  Educational services, health care, and social assistance ","Thousands of chained 2017 dollars",73833,74544,74342,72854,76080,79467
 "49007","Carbon, UT",7,CAGDP9,69,"61","   Educational services ","Thousands of chained 2017 dollars",(D),(D),(D),(D),(D),(D)
 "49007","Carbon, UT",7,CAGDP9,70,"62","   Health care and social assistance ","Thousands of chained 2017 dollars",(D),(D),(D),(D),(D),(D)
 "49007","Carbon, UT",7,CAGDP9,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of chained 2017 dollars",17842,19091,20005,17251,20313,21296
 "49007","Carbon, UT",7,CAGDP9,76,"71","   Arts, entertainment, and recreation ","Thousands of chained 2017 dollars",1732,1760,1560,1341,1692,1861
 "49007","Carbon, UT",7,CAGDP9,79,"72","   Accommodation and food services ","Thousands of chained 2017 dollars",16109,17331,18444,15908,18618,19434
 "49007","Carbon, UT",7,CAGDP9,82,"81","  Other services (except government and government enterprises) ","Thousands of chained 2017 dollars",30795,32500,32681,35805,31997,29668
 "49007","Carbon, UT",7,CAGDP9,83,"92","Government and government enterprises ","Thousands of chained 2017 dollars",135330,133771,132416,130553,130326,133934
 "49007","Carbon, UT",7,CAGDP9,87,"11,21","Natural resources and mining ","Thousands of chained 2017 dollars",261384,308727,389629,448715,348250,266715
 "49007","Carbon, UT",7,CAGDP9,88,"42,44-45","Trade ","Thousands of chained 2017 dollars",99208,102289,102060,106479,112800,100133
 "49007","Carbon, UT",7,CAGDP9,89,"22,48-49","Transportation and utilities ","Thousands of chained 2017 dollars",68095,78206,80158,74704,87585,97137
 "49007","Carbon, UT",7,CAGDP9,90,"31-33,51","Manufacturing and information ","Thousands of chained 2017 dollars",37459,41948,46896,49252,49984,49057
 "49007","Carbon, UT",7,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2017 dollars",326427,378084,459893,519457,429295,340275
 "49007","Carbon, UT",7,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2017 dollars",483906,478646,507923,499453,503939,504764
 "49009","Daggett, UT",7,CAGDP9,1,"...","All industry total ","Thousands of chained 2017 dollars",155981,164115,123813,116723,91490,103876
 "49009","Daggett, UT",7,CAGDP9,2,"..."," Private industries ","Thousands of chained 2017 dollars",140073,150714,110873,103393,78155,90903
 "49009","Daggett, UT",7,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of chained 2017 dollars",(D),(D),(D),(D),3221,2866
 "49009","Daggett, UT",7,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of chained 2017 dollars",153,0,0,0,(D),(D)
 "49009","Daggett, UT",7,CAGDP9,10,"22","  Utilities ","Thousands of chained 2017 dollars",34047,(D),(D),23151,13730,23595
 "49009","Daggett, UT",7,CAGDP9,11,"23","  Construction ","Thousands of chained 2017 dollars",(D),(D),(D),(D),(D),(D)
 "49009","Daggett, UT",7,CAGDP9,12,"31-33","  Manufacturing ","Thousands of chained 2017 dollars",(D),(D),(D),(D),181,192
 "49009","Daggett, UT",7,CAGDP9,13,"321,327-339","   Durable goods manufacturing ","Thousands of chained 2017 dollars",(D),(D),(D),(D),75,90
 "49009","Daggett, UT",7,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of chained 2017 dollars",38,57,61,36,106,103
 "49009","Daggett, UT",7,CAGDP9,34,"42","  Wholesale trade ","Thousands of chained 2017 dollars",23,30,29,1,0,1
 "49009","Daggett, UT",7,CAGDP9,35,"44-45","  Retail trade ","Thousands of chained 2017 dollars",(D),1728,(D),(D),(D),(D)
 "49009","Daggett, UT",7,CAGDP9,36,"48-49","  Transportation and warehousing ","Thousands of chained 2017 dollars",(D),99413,(D),(D),(D),(D)
 "49009","Daggett, UT",7,CAGDP9,45,"51","  Information ","Thousands of chained 2017 dollars",44,(D),57,41,37,63
 "49009","Daggett, UT",7,CAGDP9,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of chained 2017 dollars",14246,11803,14342,14278,12402,(D)
 "49009","Daggett, UT",7,CAGDP9,51,"52","   Finance and insurance ","Thousands of chained 2017 dollars",0,0,0,0,(D),(D)
